customer_id,name,email,signup_date,region,is_active
CUS001285,Customer 1285,cus001285@example.com,2023-03-26,West,True
CUS001286,Customer 1286,cus001286@example.com,2024-02-07,West,True
CUS001287,Customer 1287,cus001287@example.com,2021-11-20,Central,False
CUS001288,Customer 1288,cus001288@example.com,2021-12-31,East,True
CUS001289,Customer 1289,cus001289@example.com,2022-12-30,South,True
CUS001290,Customer 1290,cus001290@example.com,2024-02-02,Central,False
CUS001291,Customer 1291,cus001291@example.com,2023-09-21,West,True
CUS001292,Customer 1292,cus001292@example.com,2023-04-30,Central,False
CUS001293,Customer 1293,cus001293@example.com,2023-01-08,Central,False
CUS001294,Customer 1294,cus001294@example.com,2021-04-30,North,False
CUS001295,Customer 1295,,2023-07-29,South,True
CUS001296,Customer 1296,cus001296@example.com,2021-01-10,West,True
CUS001297,Customer 1297,cus001297@example.com,2024-03-14,North,True
CUS001298,Customer 1298,cus001298@example.com,2021-04-09,North,False
CUS001299,Customer 1299,cus001299@example.com,2023-04-09,East,True
CUS001300,Customer 1300,cus001300@example.com,2021-12-02,South,True
CUS001301,Customer 1301,cus001301@example.com,2022-08-26,Central,True
CUS001302,Customer 1302,cus001302@example.com,2022-01-03,South,True
CUS001303,Customer 1303,cus001303@example.com,2022-08-28,West,False
CUS001304,Customer 1304,,2023-01-31,West,False
CUS001305,Customer 1305,cus001305@example.com,2023-11-24,South,True
CUS001306,Customer 1306,cus001306@example.com,2023-12-27,East,False
CUS001307,Customer 1307,cus001307@example.com,2022-04-25,South,False
CUS001308,Customer 1308,cus001308@example.com,2022-08-19,North,False
CUS001309,Customer 1309,cus001309@example.com,2021-08-28,Central,False
CUS001310,Customer 1310,cus001310@example.com,2023-01-08,West,False
CUS001311,Customer 1311,cus001311@example.com,2022-07-28,North,False
CUS001312,Customer 1312,cus001312@example.com,2022-06-24,Central,False
CUS001313,Customer 1313,cus001313@example.com,2021-07-04,South,False
CUS001314,Customer 1314,cus001314@example.com,2022-05-13,West,False
CUS001315,Customer 1315,cus001315@example.com,2023-06-06,South,True
CUS001316,Customer 1316,cus001316@example.com,2023-09-08,Central,False
CUS001317,Customer 1317,cus001317@example.com,2023-08-16,Central,True
CUS001318,Customer 1318,cus001318@example.com,2023-09-16,South,True
CUS001319,Customer 1319,cus001319@example.com,2021-11-06,West,False
CUS001320,Customer 1320,cus001320@example.com,2024-01-25,West,False
CUS001321,Customer 1321,cus001321@example.com,2021-10-10,North,False
CUS001322,Customer 1322,cus001322@example.com,2022-04-30,North,False
CUS001323,Customer 1323,cus001323@example.com,2022-09-03,East,True
CUS001324,Customer 1324,cus001324@example.com,2024-01-15,East,False
CUS001325,Customer 1325,cus001325@example.com,2023-08-03,West,True
CUS001326,Customer 1326,cus001326@example.com,2021-11-08,West,True
CUS001327,Customer 1327,cus001327@example.com,2022-11-17,Central,True
CUS001328,Customer 1328,cus001328@example.com,2024-01-14,East,True
CUS001329,Customer 1329,cus001329@example.com,2021-01-08,South,True
CUS001330,Customer 1330,cus001330@example.com,2022-03-14,West,False
CUS001331,Customer 1331,cus001331@example.com,2021-03-22,South,True
CUS001332,Customer 1332,cus001332@example.com,2022-02-07,West,False
CUS001333,Customer 1333,cus001333@example.com,2022-03-22,South,False
CUS001334,Customer 1334,cus001334@example.com,2023-08-10,Central,False
CUS001335,Customer 1335,cus001335@example.com,2023-10-28,West,True
CUS001336,Customer 1336,cus001336@example.com,2022-08-08,Central,True
CUS001337,Customer 1337,cus001337@example.com,2022-01-01,Central,True
CUS001338,Customer 1338,cus001338@example.com,2022-09-08,South,True
CUS001339,Customer 1339,cus001339@example.com,2021-09-03,East,True
CUS001340,Customer 1340,cus001340@example.com,2022-03-23,North,True
CUS001341,Customer 1341,cus001341@example.com,2022-10-16,North,False
CUS001342,Customer 1342,cus001342@example.com,2021-03-25,South,False
CUS001343,Customer 1343,cus001343@example.com,2023-12-01,South,False
CUS001344,Customer 1344,cus001344@example.com,2021-11-24,East,False
CUS001345,Customer 1345,cus001345@example.com,2023-01-12,South,False
CUS001346,Customer 1346,not-an-email,2022-05-21,North,True
CUS001347,Customer 1347,cus001347@example.com,2022-12-02,North,False
CUS001348,Customer 1348,cus001348@example.com,2021-06-16,North,False
CUS001349,Customer 1349,cus001349@example.com,2022-01-26,Central,True
CUS001350,Customer 1350,cus001350@example.com,2023-05-09,North,False
CUS001351,Customer 1351,cus001351@example.com,2023-04-22,East,True
CUS001352,Customer 1352,cus001352@example.com,2022-09-23,East,False
CUS001353,Customer 1353,cus001353@example.com,2022-10-20,South,True
CUS001354,Customer 1354,cus001354@example.com,2022-02-14,North,True
CUS001355,Customer 1355,cus001355@example.com,2021-09-13,East,True
CUS001356,Customer 1356,cus001356@example.com,2022-08-26,East,False
CUS001357,Customer 1357,cus001357@example.com,2023-10-08,West,False
CUS001358,Customer 1358,cus001358@example.com,2021-04-04,North,False
CUS001359,Customer 1359,cus001359@example.com,2022-04-27,South,False
CUS001360,Customer 1360,cus001360@example.com,2022-06-17,East,False
CUS001361,Customer 1361,cus001361@example.com,2021-11-07,North,False
CUS001362,Customer 1362,cus001362@example.com,2021-10-17,North,False
CUS001363,Customer 1363,not-an-email,2021-02-10,South,False
CUS001364,Customer 1364,cus001364@example.com,2022-08-04,North,False
CUS001365,Customer 1365,cus001365@example.com,2023-10-04,West,True
CUS001366,Customer 1366,cus001366@example.com,2023-09-21,East,True
CUS001367,Customer 1367,cus001367@example.com,2022-03-23,Central,False
CUS001368,Customer 1368,cus001368@example.com,2023-02-20,Central,False
CUS001369,Customer 1369,cus001369@example.com,2021-12-27,North,True
CUS001370,Customer 1370,cus001370@example.com,2024-02-15,North,False
CUS001371,Customer 1371,cus001371@example.com,2023-08-05,North,True
CUS001372,Customer 1372,cus001372@example.com,2023-08-15,Central,True
CUS001373,Customer 1373,cus001373@example.com,2022-12-19,West,False
CUS001374,Customer 1374,cus001374@example.com,2022-12-14,Central,True
CUS001375,Customer 1375,cus001375@example.com,2023-03-30,West,True
CUS001376,Customer 1376,cus001376@example.com,2022-01-24,East,False
CUS001377,Customer 1377,cus001377@example.com,2021-11-27,North,False
CUS001378,Customer 1378,cus001378@example.com,2021-10-09,South,False
CUS001379,Customer 1379,cus001379@example.com,2021-08-08,West,True
CUS001380,Customer 1380,cus001380@example.com,2022-02-13,East,False
CUS001381,Customer 1381,cus001381@example.com,2024-03-20,Central,True
CUS001382,Customer 1382,cus001382@example.com,2023-05-21,West,True
CUS001383,Customer 1383,cus001383@example.com,2023-01-07,East,False
CUS001384,Customer 1384,cus001384@example.com,2021-07-28,West,True
CUS001385,Customer 1385,cus001385@example.com,2023-05-03,South,True
CUS001386,Customer 1386,cus001386@example.com,2023-11-21,Central,True
CUS001387,Customer 1387,cus001387@example.com,2022-07-23,South,False
CUS001388,Customer 1388,cus001388@example.com,2024-01-15,East,True
CUS001389,Customer 1389,cus001389@example.com,2022-02-12,West,False
CUS001390,Customer 1390,cus001390@example.com,2022-02-15,West,False
CUS001391,Customer 1391,cus001391@example.com,2022-07-08,North,True
CUS001392,Customer 1392,cus001392@example.com,2023-08-29,East,True
CUS001393,Customer 1393,cus001393@example.com,2024-02-14,North,True
CUS001394,Customer 1394,cus001394@example.com,2021-01-31,South,False
CUS001395,Customer 1395,cus001395@example.com,2022-01-09,North,False
CUS001396,Customer 1396,cus001396@example.com,2021-03-29,East,True
CUS001397,Customer 1397,cus001397@example.com,2021-02-17,Central,False
CUS001398,Customer 1398,cus001398@example.com,2021-02-12,Central,False
CUS001399,Customer 1399,cus001399@example.com,2024-01-29,South,True
CUS001400,Customer 1400,cus001400@example.com,2021-01-03,South,True
CUS001401,Customer 1401,not-an-email,2023-08-19,South,True
CUS001402,Customer 1402,cus001402@example.com,2023-09-20,Central,True
CUS001403,Customer 1403,cus001403@example.com,2021-01-05,East,False
CUS001404,Customer 1404,cus001404@example.com,2021-10-30,West,False
CUS001405,Customer 1405,cus001405@example.com,2023-10-20,West,False
CUS001406,Customer 1406,cus001406@example.com,2023-03-23,West,False
CUS001407,Customer 1407,cus001407@example.com,2023-09-03,North,True
CUS001408,Customer 1408,cus001408@example.com,2021-12-29,West,False
CUS001409,Customer 1409,cus001409@example.com,2021-08-23,East,True
CUS001410,Customer 1410,cus001410@example.com,2023-02-26,Central,True
CUS001411,Customer 1411,cus001411@example.com,2024-04-02,Central,False
CUS001412,Customer 1412,not-an-email,2022-06-06,North,True
CUS001413,Customer 1413,cus001413@example.com,2022-03-31,South,False
CUS001414,Customer 1414,cus001414@example.com,2022-03-24,North,False
CUS001415,Customer 1415,cus001415@example.com,2023-02-10,East,False
CUS001416,Customer 1416,cus001416@example.com,2023-12-05,North,False
CUS001417,Customer 1417,cus001417@example.com,2021-05-24,West,True
CUS001418,Customer 1418,cus001418@example.com,2022-09-06,West,True
CUS001419,Customer 1419,cus001419@example.com,2023-01-05,West,False
CUS001420,Customer 1420,cus001420@example.com,2021-08-23,East,True
CUS001421,Customer 1421,cus001421@example.com,2021-02-07,West,False
CUS001422,Customer 1422,cus001422@example.com,2023-10-17,North,False
CUS001423,Customer 1423,cus001423@example.com,2021-04-07,North,True
CUS001424,Customer 1424,cus001424@example.com,2023-08-24,South,False
CUS001425,Customer 1425,,2023-09-20,West,False
CUS001426,Customer 1426,cus001426@example.com,2022-03-06,North,False
CUS001427,Customer 1427,cus001427@example.com,2022-03-10,Central,False
CUS001428,Customer 1428,cus001428@example.com,2022-11-18,West,True
CUS001429,Customer 1429,cus001429@example.com,2021-06-04,Central,True
CUS001430,Customer 1430,cus001430@example.com,2024-04-04,North,True
CUS001431,Customer 1431,cus001431@example.com,2022-11-08,East,False
CUS001432,Customer 1432,cus001432@example.com,2021-06-09,Central,True
CUS001433,Customer 1433,cus001433@example.com,2022-08-11,South,False
CUS001434,Customer 1434,,2022-09-10,East,True
CUS001435,Customer 1435,cus001435@example.com,2021-09-13,South,True
CUS001436,Customer 1436,cus001436@example.com,2022-07-22,East,True
CUS001437,Customer 1437,cus001437@example.com,2022-06-03,North,False
CUS001438,Customer 1438,cus001438@example.com,2023-11-11,South,False
CUS001439,Customer 1439,cus001439@example.com,2021-05-13,North,True
CUS001440,Customer 1440,cus001440@example.com,2024-03-15,East,False
CUS001441,Customer 1441,cus001441@example.com,2022-11-06,Central,True
CUS001442,Customer 1442,cus001442@example.com,2021-08-01,South,False
CUS001443,Customer 1443,cus001443@example.com,2023-12-15,East,True
CUS001444,Customer 1444,cus001444@example.com,2023-02-22,Central,False
CUS001445,Customer 1445,cus001445@example.com,2021-08-08,East,False
CUS001446,Customer 1446,cus001446@example.com,2022-09-06,North,False
CUS001447,Customer 1447,cus001447@example.com,2023-09-13,East,False
CUS001448,Customer 1448,cus001448@example.com,2021-03-09,East,True
CUS001449,Customer 1449,cus001449@example.com,2021-12-06,West,True
CUS001450,Customer 1450,cus001450@example.com,2022-12-05,South,True
CUS001451,Customer 1451,cus001451@example.com,2021-03-23,Central,False
CUS001452,Customer 1452,cus001452@example.com,2021-03-19,North,False
CUS001453,Customer 1453,cus001453@example.com,2023-03-02,West,False
CUS001454,Customer 1454,cus001454@example.com,2022-08-13,West,True
CUS001455,Customer 1455,cus001455@example.com,2022-02-24,Central,False
CUS001456,Customer 1456,cus001456@example.com,2023-07-17,East,True
CUS001457,Customer 1457,cus001457@example.com,2022-04-19,West,False
CUS001458,Customer 1458,cus001458@example.com,2021-08-09,North,True
CUS001459,Customer 1459,cus001459@example.com,2021-09-21,East,True
CUS001460,Customer 1460,cus001460@example.com,2023-05-17,South,False
CUS001461,Customer 1461,cus001461@example.com,2022-05-25,Central,True
CUS001462,Customer 1462,not-an-email,2023-09-05,South,False
CUS001463,Customer 1463,cus001463@example.com,2022-06-16,North,False
CUS001464,Customer 1464,cus001464@example.com,2021-05-02,South,True
CUS001465,Customer 1465,cus001465@example.com,2021-03-29,East,True
CUS001466,Customer 1466,cus001466@example.com,2022-03-15,East,True
CUS001467,Customer 1467,cus001467@example.com,2022-08-22,Central,True
CUS001468,Customer 1468,cus001468@example.com,2023-03-12,North,True
CUS001469,Customer 1469,cus001469@example.com,2024-02-28,North,False
CUS001470,Customer 1470,cus001470@example.com,2023-05-31,North,True
CUS001471,Customer 1471,cus001471@example.com,2024-01-16,West,False
CUS001472,Customer 1472,cus001472@example.com,2023-06-08,West,True
CUS001473,Customer 1473,cus001473@example.com,2023-04-24,South,True
CUS001474,Customer 1474,cus001474@example.com,2022-10-20,North,True
CUS001475,Customer 1475,cus001475@example.com,2021-06-05,North,False
CUS001476,Customer 1476,cus001476@example.com,2022-07-03,North,False
CUS001477,Customer 1477,cus001477@example.com,2022-02-22,West,True
CUS001478,Customer 1478,cus001478@example.com,2022-06-26,North,True
CUS001479,Customer 1479,cus001479@example.com,2021-08-22,East,True
CUS001480,Customer 1480,cus001480@example.com,2023-04-19,Central,False
CUS001481,Customer 1481,cus001481@example.com,2022-02-12,Central,True
CUS001482,Customer 1482,cus001482@example.com,2023-01-12,Central,True
CUS001483,Customer 1483,cus001483@example.com,2022-08-28,West,True
CUS001484,Customer 1484,cus001484@example.com,2023-06-21,Central,False
CUS001485,Customer 1485,cus001485@example.com,2023-03-11,West,True
CUS001486,Customer 1486,cus001486@example.com,2023-05-21,Central,False
CUS001487,Customer 1487,cus001487@example.com,2023-03-30,Central,True
CUS001488,Customer 1488,cus001488@example.com,2023-04-15,North,True
CUS001489,Customer 1489,cus001489@example.com,2023-08-18,West,True
CUS001490,Customer 1490,cus001490@example.com,2024-04-02,North,False
CUS001491,Customer 1491,cus001491@example.com,2024-01-20,West,True
CUS001492,Customer 1492,cus001492@example.com,2023-07-04,South,True
CUS001493,Customer 1493,cus001493@example.com,2023-03-11,West,False
CUS001494,Customer 1494,cus001494@example.com,2021-10-22,North,False
CUS001495,Customer 1495,cus001495@example.com,2021-04-05,East,False
CUS001496,Customer 1496,cus001496@example.com,2023-08-15,South,False
CUS001497,Customer 1497,cus001497@example.com,2023-07-17,West,True
CUS001498,Customer 1498,cus001498@example.com,2023-09-15,West,False
CUS001499,Customer 1499,cus001499@example.com,2021-03-28,South,True
CUS001500,Customer 1500,cus001500@example.com,2023-08-06,South,True
CUS001501,Customer 1501,cus001501@example.com,2023-12-19,Central,False
CUS001502,Customer 1502,cus001502@example.com,2023-01-09,Central,True
CUS001503,Customer 1503,cus001503@example.com,2023-01-05,West,False
CUS001504,Customer 1504,cus001504@example.com,2022-04-25,Central,True
CUS001505,Customer 1505,cus001505@example.com,2022-03-26,North,False
CUS001506,Customer 1506,cus001506@example.com,2021-12-05,West,True
CUS001507,Customer 1507,cus001507@example.com,2021-04-14,Central,True
CUS001508,Customer 1508,cus001508@example.com,2022-04-29,Central,True
CUS001509,Customer 1509,cus001509@example.com,2023-06-27,West,False
CUS001510,Customer 1510,cus001510@example.com,2023-01-31,South,False
CUS001511,Customer 1511,cus001511@example.com,2021-09-16,South,False
CUS001512,Customer 1512,cus001512@example.com,2021-04-16,West,True
